"","Trial","WMD","Age","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18"
"118",3,18,"A",-15.1646,-12.5706,-15.6476,-19.9594,-10.235,11.5238,-3.3064,3.006,12.375,15.312,11.2732,2.964,0.625599999999999,NA,NA,NA,NA,NA
"119",3,19,"A",-33.4056,-33.2154,9.75440000000003,-22.3124,7.58500000000004,38.1374,39.2726,-42.4974,-6.63639999999998,19.1274,51.115,10.9448,-3.76760000000002,NA,NA,NA,NA,NA
"120",3,20,"A",-29.585,29.8482,30.4482,-24.5872000000001,-4.91039999999998,-18.7876,-16.3568,-1.79160000000002,-29.1856,18.6986,15.714,-45.9346,-3.96019999999999,NA,NA,NA,NA,NA
"121",3,21,"A",11.21,2.33859999999999,43.1968,13.6154,39.8262,47.7574,6.68459999999999,43.5364,32.5622,44.805,11.3576,-4.29900000000001,-0.63239999999999,NA,NA,NA,NA,NA
"122",3,22,"A",-35.1762,8.27319999999997,18.6064,2.61880000000002,-13.7212,-25.8728,-16.8416,-14.2224,-4.50740000000002,7.32479999999998,28.0698,24.8386,-6.80680000000001,NA,NA,NA,NA,NA
"123",3,23,"A",11.1278,-5.1062,11.4644,-12.181,-9.0368,-16.531,-9.7598,-5.156,-1.9326,-8.991,-4.0754,2.3918,-0.984400000000001,NA,NA,NA,NA,NA
"124",3,24,"A",45.5734,30.1918,47.215,37.654,37.964,15.7722,23.1146,9.02160000000001,15.9408,19.136,6.1216,16.2528,7.8196,NA,NA,NA,NA,NA
"125",3,25,"A",14.6608,29.3612,36.748,13.4972,23.2736,8.5506,5.2736,11.6812,16.3148,5.8092,-3.358,17.3978,2.6882,NA,NA,NA,NA,NA
"126",3,1,"J",0.386199999999974,71.819,46.15,16.5544,18.5822,15.1564,17.5776,-4.0776,6.765,19.9074,-0.260399999999997,-6.0436,9.9816,NA,NA,NA,NA,NA
"127",3,2,"J",27.5242,32.9124,28.6086,23.0356,22.1148,29.9346,32.2684,-6.65520000000001,2.89660000000001,10.901,30.0214,41.5706,-2.41800000000001,NA,NA,NA,NA,NA
"128",3,3,"J",-55.2946,-4.43880000000001,-9.2534,26.7636,48.3968,-46.5562,-7.91199999999998,4.42840000000001,100.459,7.9288,-19.329,5.6022,31.4426,NA,NA,NA,NA,NA
"129",3,4,"J",-15.6564,52.9876,22.9188,18.5146,-8.28380000000001,50.0184,-1.7256,35.3244,-7.2066,22.8828,10.9708,26.1136,-20.5998,NA,NA,NA,NA,NA
"130",3,5,"J",0.872600000000034,12.9712,20.4202,113.671,93.6704,33.2306,4.51280000000003,-14.5486,-25.3666,67.7426,128.7776,8.0908,57.5832,NA,NA,NA,NA,NA
"131",3,6,"J",-35.1612,38.949,28.4816,-2.0376,18.9404,9.43440000000001,59.5562,-21.587,30.6124,26.4532,28.5834,-3.819,-16.5476,NA,NA,NA,NA,NA
"132",3,7,"J",38.3612,65.9836,-71.7758,1.44220000000001,-74.1182,12.5688,-148.115,-74.1782,-34.9412,26.4476,-31.4252,-137.7226,-36.7522,NA,NA,NA,NA,NA
"133",3,8,"J",-299.22,-275.2594,-462.229,-759.3634,-382.5602,-623.2408,-464.5202,-389.12,-546.933,-656.6938,-705.4892,-589.014,-704.373,NA,NA,NA,NA,NA
"134",3,9,"J",-118.467,-0.489399999999989,-37.586,-148.401,-47.7848,-151.2436,-67.7838,-109.636,-55.0232,7.57459999999998,-54.8152,-113.14,-257.3928,NA,NA,NA,NA,NA
"135",3,10,"J",-67.2016,-65.3564,-56.4452,-19.5576,-131.1692,-57.7648,-50.135,-98.42,-28.5866,-10.944,-51.0882,-23.124,-166.5002,NA,NA,NA,NA,NA
"136",3,11,"J",-36.9736,-2.7586,42.0784,34.7098,56.9818,62.191,27.9764,17.4934,21.3236,10.0268,-2.99979999999999,25.8916,46.6462,NA,NA,NA,NA,NA
"137",3,12,"J",-230.412,-180.3682,-178.001,-158.3826,-236.849,-281.4434,-352.7426,-109.1188,-232.159,-66.3968,-191.3298,-178.0616,-345.0882,NA,NA,NA,NA,NA
"138",3,13,"J",-661.4684,-1002.1744,-623.8304,-857.4702,-684.6168,-668.71,-969.4242,-817.7814,-539.1042,-844.854,-1091.024,-806.3986,-1376.8456,NA,NA,NA,NA,NA
"139",3,14,"J",-196.6876,-296.8348,-302.6952,-294.9332,-342.6474,-357.8494,-174.277,-443.5624,-489.1062,-333.5722,-586.6456,-314.7906,-591.1476,NA,NA,NA,NA,NA
"140",3,15,"J",-765.4058,-538.812,-555.6326,-992.8674,-1050.9572,-947.767,-799.1018,-816.1106,-1101.2114,-1087.54,-1644.3754,-1477.1822,-1274.8404,NA,NA,NA,NA,NA
"141",3,16,"J",89.9844000000001,-36.3819999999999,-55.8643999999999,-41.2854,-58.0342000000001,-37.551,-137.8674,-244.1716,-131.128,-12.551,-277.4316,-130.8132,-116.1734,NA,NA,NA,NA,NA
"142",3,17,"J",-50.2044,35.7398,-89.318,-138.1854,-103.3892,-16.8602,-100.9522,-111.3156,-121.008,-23.0442,-69.9164,-47.753,-129.7348,NA,NA,NA,NA,NA
"143",3,18,"J",-16.3914,-38.1486,5.42160000000001,8.7884,53.0526,-25.7516,19.1974,21.185,28.243,12.602,-16.2822,-12.0744,3.1754,NA,NA,NA,NA,NA
"144",3,19,"J",-279.878,-3.80939999999998,-171.6716,-73.7809999999999,-75.3244,-83.9752,-266.4036,-31.1412,-102.8854,27.0154,-185.8018,-127.744,-114.9492,NA,NA,NA,NA,NA
"145",3,20,"J",-74.723,27.7593999999999,-223.1682,75.071,-183.2068,-21.7046,-70.3806,-141.467,-45.3278,57.8602,-257.0086,32.7338,-156.422,NA,NA,NA,NA,NA
"146",3,21,"J",-120.6172,133.786,87.0839999999999,122.5528,74.0812,-13.6776,92.536,22.4164,116.4516,17.2192,-22.4846,-32.0324,13.5016,NA,NA,NA,NA,NA
"147",3,22,"J",-32.3238,-84.684,-125.5176,-174.9292,-176.4572,-133.077,-141.4528,-66.8948,-170.7144,-28.0658,-136.8476,-164.7384,-180.998,NA,NA,NA,NA,NA
"148",3,23,"J",-17.963,30.3116,-57.9198,6.56039999999999,-5.0018,2.4276,-15.9296,18.0046,9.545,1.9514,-2.6318,-2.3206,-14.2412,NA,NA,NA,NA,NA
"149",3,24,"J",40.3006,150.385,51.7076,182.3176,84.336,71.219,35.763,79.8238,56.7798,4.82980000000001,55.144,44.0796,30.8186,NA,NA,NA,NA,NA
"150",3,25,"J",63.3916,116.8612,64.0416,75.0036,-43.9788,55.0316,61.826,33.0788,24.5792,12.9502,45.3894,-17.5276,3.64879999999999,NA,NA,NA,NA,NA
"151",4,1,"A",88.4116,67.9634,52.6234,93.9844,54.3448,68.7904,79.9458,56.934,54.4314,76.0418,64.6874,54.0398,44.8124,NA,NA,NA,NA,NA
"152",4,2,"A",70.1752,57.2544,24.8066,37.2948,35.2524,33.3966,19.5894,10.7754,1.2734,4.6196,13.503,0.1082,-0.525600000000001,NA,NA,NA,NA,NA
"153",4,3,"A",95.8228,42.023,46.6384,42.6702,63.4938,44.3062,36.2974,26.005,16.894,13.8826,21.7218,19.7624,10.2484,NA,NA,NA,NA,NA
"154",4,4,"A",114.596,96.4598,83.5224,95.7048,67.923,36.3254,65.1892,58.874,31.7114,27.6424,41.6768,38.2426,37.8704,NA,NA,NA,NA,NA
"155",4,5,"A",142.1558,176.0324,143.1286,99.3328,100.3148,72.105,78.3696,95.3936,105.3708,120.2184,116.8618,112.03,144.345,NA,NA,NA,NA,NA
"156",4,6,"A",13.3328,13.9678,45.1022,47.0126,56.89,21.3564,15.1326,38.7666,28.7412,46.2388,47.0766,53.066,87.1056,NA,NA,NA,NA,NA
"157",4,7,"A",35.0396,29.9924,33.7004,42.8576,25.8152,19.543,21.2732,4.8062,19.1772,21.0558,15.9828,26.5242,28.2358,NA,NA,NA,NA,NA
"158",4,8,"A",9.87139999999999,14.096,6.8214,19.6702,17.0556,22.5552,28.8404,2.29600000000001,12.6636,24.0334,20.1314,12.0014,9.2908,NA,NA,NA,NA,NA
"159",4,9,"A",-154.7058,-109.9308,-85.6976,-49.9428,-61.728,-88.15,-91.2886000000001,-137.951,-142.7544,-53.4988000000001,-55.1351999999999,-157.344,-67.4146000000001,NA,NA,NA,NA,NA
"160",4,10,"A",83.125,136.5358,86.9734,79.6966,93.349,86.6082,65.5076,95.7016,73.4586,114.4074,182.7082,112.4186,137.4318,NA,NA,NA,NA,NA
"161",4,11,"A",-469.955,-503.723,-422.7552,-542.213,-590.6238,-615.6496,-574.056,-626.128,-726.7636,-686.6206,-657.4582,-765.0848,-768.0964,NA,NA,NA,NA,NA
"162",4,12,"A",-146.8766,-156.0498,-91.8214,-173.6278,-204.8186,-161.7314,-141.0298,-141.1086,-196.4712,-200.6924,-118.9016,-194.2396,-226.7688,NA,NA,NA,NA,NA
"163",4,13,"A",-63.6504,-25.5874,17.0276,27.6072,30.1256,62.3974,26.5526,-17.3408,-23.8928,43.9498,48.7192,57.991,0.0203999999999951,NA,NA,NA,NA,NA
"164",4,14,"A",-68.8792,-78.0712,-49.2582,-54.3,-83.7896,-73.9213999999999,-20.374,-64.212,-58.4032,-74.8626,-16.1574000000001,2.73159999999996,-46.2786000000001,NA,NA,NA,NA,NA
"165",4,15,"A",53.5306,29.8982,28.8852,29.635,48.3624,41.979,23.8446,47.931,11.701,25.9254,26.2498,25.9958,32.1852,NA,NA,NA,NA,NA
"166",4,16,"A",90.8848,91.8801999999999,5.63440000000003,-59.3578,-77.4824,-45.864,24.6722,27.9778,9.72839999999997,-17.3756,21.2126000000001,37.1126,71.4294,NA,NA,NA,NA,NA
"167",4,17,"A",-249.8178,-195.8678,-61.8706,-197.2422,-103.2478,-86.5781999999999,-205.1242,-142.125,-216.8652,-229.1076,-148.3264,-167.8116,-105.2416,NA,NA,NA,NA,NA
"168",4,18,"A",52.8272,52.8292,56.7298,46.3228,29.0182,27.3478,31.928,10.4028,32.8626,30.0498,34.58,30.8312,12.5004,NA,NA,NA,NA,NA
"169",4,19,"A",16.5002,17.2584,8.3004,11.111,-2.199,-4.0572,5.8576,3.848,7.3648,8.9802,2.5418,4.8096,0.9696,NA,NA,NA,NA,NA
"170",4,20,"A",80.8744,66.702,69.833,56.943,39.0304,27.0908,17.0864,25.8814,31.7972,6.2718,20.66,21.2084,16.1534,NA,NA,NA,NA,NA
"171",4,21,"A",115.599,95.6634,59.638,44.1094,38.6156,27.1074,24.336,33.7788,35.5782,14.516,16.0138,19.2564,4.0198,NA,NA,NA,NA,NA
"172",4,22,"A",104.2724,64.8814,57.0172,55.4078,47.8876,51.553,42.6932,37.4854,39.775,54.364,32.932,45.5594,41.4142,NA,NA,NA,NA,NA
"173",4,23,"A",48.409,52.4856,33.1652,18.1504,24.7136,17.2128,7.1344,11.3726,7.1098,10.2406,15.2318,17.7344,12.3984,NA,NA,NA,NA,NA
"174",4,24,"A",54.0628,15.6078,30.3242,16.2474,24.4064,8.773,2.5052,13.8772,5.1138,-5.7622,5.3294,7.6538,7.4184,NA,NA,NA,NA,NA
"175",4,25,"A",62.725,70.9566,76.6938,49.9136,82.217,54.0762,63.5912,61.7104,44.7456,62.023,72.6048,59.8308,51.657,NA,NA,NA,NA,NA
"176",4,1,"J",154.3756,158.7564,183.5696,94.0212,204.525,176.0548,118.6442,119.3382,132.457,124.9018,129.3678,74.6232,77.2432,NA,NA,NA,NA,NA
"177",4,2,"J",117.3616,86.3038,147.3522,105.917,54.3214,71.6684,76.5008,45.7346,35.6552,45.3896,17.9174,24.232,41.8222,NA,NA,NA,NA,NA
"178",4,3,"J",112.9944,112.081,143.5716,156.4902,125.0134,131.535,76.3792,97.1592,69.6568,58.0384,37.596,27.9364,41.0302,NA,NA,NA,NA,NA
"179",4,4,"J",159.2956,168.024,190.218,189.7342,140.3056,176.2266,152.5838,116.9802,100.3322,123.5008,88.2308,86.3216,77.8482,NA,NA,NA,NA,NA
"180",4,5,"J",358.8328,280.5372,88.3952,285.2624,166.786,219.2472,235.731,196.0848,185.7204,284.7716,226.2538,305.0582,229.7084,NA,NA,NA,NA,NA
"181",4,6,"J",39.2024,124.3664,92.502,81.4444,-5.50540000000001,70.6732,135.2648,59.5952,120.83,144.8166,130.1888,155.107,156.4896,NA,NA,NA,NA,NA
"182",4,7,"J",154.3666,91.615,94.1714,66.1698,96.4488,75.7792,38.8432,33.2856,76.5992,66.7766,79.72,70.9532,99.5402,NA,NA,NA,NA,NA
"183",4,8,"J",-2.37379999999999,-6.7758,33.6594,3.8244,24.2734,69.9638,0.888200000000012,40.6432,61.4464,64.0836,27.0242,26.6042,25.6412,NA,NA,NA,NA,NA
"184",4,9,"J",-130.2826,-239.178,-48.2911999999999,-212.69,-154.5222,-260.12,-269.9064,-226.6144,-62.106,-57.1833999999999,-413.794,2.31820000000016,-21.453,NA,NA,NA,NA,NA
"185",4,10,"J",291.1788,81.3878,142.8552,205.2166,96.3026,124.659,154.1296,125.9622,127.9048,339.8732,213.8864,166.705,256.1148,NA,NA,NA,NA,NA
"186",4,11,"J",-877.8134,-631.676,-1003.8452,-915.5358,-971.0388,-896.0554,-1093.687,-1261.3746,-1038.8094,-1132.802,-1414.983,-1194.0352,-1652.1508,NA,NA,NA,NA,NA
"187",4,12,"J",-265.8328,-203.6496,-344.0508,-305.2484,-280.7068,-202.9342,-365.5402,-476.022,-362.6132,-194.2596,-367.3056,-390.0932,-431.54,NA,NA,NA,NA,NA
"188",4,13,"J",4.57560000000001,-10.8128,56.0578,-78.4964,102.119,-70.9288,-172.6516,-1.85799999999995,36.79,-67.3666000000001,-13.1158,-77.0888,-142.4472,NA,NA,NA,NA,NA
"189",4,14,"J",-192.555,-47.1797999999999,-109.6802,-263.8156,-111.0406,-153.485,-228.9612,-203.8526,-146.4718,42.9498000000001,-53.9749999999999,-94.5316,53.0208,NA,NA,NA,NA,NA
"190",4,15,"J",176.969,195.4974,125.9056,234.6374,139.4144,126.0804,187.6734,43.8122,107.309,94.3546,75.1102,99.5062,36.527,NA,NA,NA,NA,NA
"191",4,16,"J",224.4562,-70.8042,-97.0275999999999,-107.208,-76.2611999999999,79.8671999999999,-41.9286,-43.1320000000001,-11.9331999999999,-26.2772,115.1554,66.5444,-151.0066,NA,NA,NA,NA,NA
"192",4,17,"J",-242.1624,112.5266,-402.7838,-5.7518,-247.6464,-524.5398,-62.3362,-327.2432,-375.3068,-207.514,-249.916,-42.8339999999998,-515.9392,NA,NA,NA,NA,NA
"193",4,18,"J",97.0794,88.6578,124.1646,106.5424,45.2492,82.5038,86.5022,142.575,104.9112,87.7544,48.0388,33.0608,66.1712,NA,NA,NA,NA,NA
"194",4,19,"J",54.5026,34.4072,27.3596,11.411,21.1776,39.8458,4.12,19.8988,22.0754,18.093,17.985,5.911,20.3686,NA,NA,NA,NA,NA
"195",4,20,"J",185.0412,115.5472,137.727,137.6008,100.9088,98.7066,137.9292,121.4376,28.3866,55.3706,86.9038,64.3172,103.0192,NA,NA,NA,NA,NA
"196",4,21,"J",253.3204,166.8394,212.2462,124.9764,102.623,97.2108,116.7832,112.602,41.3806,55.3812,49.3248,11.6808,50.6272,NA,NA,NA,NA,NA
"197",4,22,"J",171.9498,200.7872,125.5186,116.0382,139.011,109.5208,100.9294,109.0942,148.4916,134.327,101.4814,66.7918,126.8414,NA,NA,NA,NA,NA
"198",4,23,"J",123.2918,95.3228,69.0172,70.7098,58.0928,54.3958,85.1126,38.1602,31.7402,53.4932,46.0294,36.3708,27.161,NA,NA,NA,NA,NA
"199",4,24,"J",62.8502,145.4488,90.8338,98.7846,41.1548,40.9596,91.4578,21.3378,3.2892,40.3542,18.9542,30.3852,5.9124,NA,NA,NA,NA,NA
"200",4,25,"J",170.1088,201.8842,78.6636,184.518,121.4506,170.3536,182.0604,146.599,152.1564,156.0042,103.1722,78.473,53.9414,NA,NA,NA,NA,NA
"201",5,1,"A",115.8028,121.8676,55.6022,78.8316,125.8486,85.1002,94.9046,100.7648,150.3722,150.9038,113.6604,140.2226,101.2392,164.831,102.988,72.7344000000001,135.6132,NA
"202",5,2,"A",75.9862,89.7642,65.2638,39.1088,50.9068,43.1128,55.8874,51.3978,25.0664,27.056,25.2152,25.0324,15.6904,32.5038,24.2216,18.0678,8.1684,NA
"203",5,3,"A",57.225,39.3696,27.0656,21.8964,29.842,30.592,22.1726,21.133,22.3352,13.6714,3.9174,13.1328,22.5172,6.617,3.967,7.312,2.7356,NA
"204",5,4,"A",123.8368,101.2714,122.6018,128.4318,118.5974,94.33,104.729,96.9882,97.1476,105.2132,130.4952,83.54,85.3124,115.8934,92.3666,105.744,94.1342,NA
"205",5,5,"A",154.8342,189.0156,145.961,158.9026,152.4218,135.7454,153.5716,151.8784,105.6336,101.6772,126.9548,89.374,84.356,85.2274,37.5714,84.4484,72.093,NA
"206",5,6,"A",44.922,53.9688,44.8026,63.5888,86.471,51.9184,58.7174,78.9992,37.769,48.0756,73.5768,29.2058,28.694,37.2496,47.4126,54.0826,32.2682,NA
"207",5,7,"A",26.6592,6.56440000000001,32.2248,14.9412,1.3588,26.1342,19.672,10.814,18.7674,20.5292,19.0454,3.4656,1.5042,-1.0724,6.1248,7.5768,11.28,NA
"208",5,8,"A",30.7322,13.8028,21.7418,45.4064,58.8532,21.5584,6.99359999999999,20.7394,63.521,40.361,45.4308,1.56319999999999,-7.53800000000001,-12.0966,-4.374,-1.19880000000001,29.8144,NA
"209",5,9,"A",11.0518,14.6278,15.7428,-20.4254,22.811,8.07220000000001,21.288,18.5134,8.59480000000002,35.2648,1.7944,-8.55079999999998,-10.6676,-11.6878,-30.5382,-9.36680000000001,4.17380000000003,NA
"210",5,10,"A",55.8292,37.3326,57.7698,39.5302,88.2154,55.3872,56.4424,95.922,60.585,32.23,45.2188,34.432,26.7276,29.7972,37.554,21.2032,49.3248,NA
"211",5,11,"A",55.3468,66.8488,32.7598,23.8216,32.4486,19.1974,36.109,21.0128,23.5076,28.281,27.3298,39.5592,26.082,30.8298,30.6494,15.3796,8.0848,NA
"212",5,12,"A",104.7864,131.211,74.6138,117.24,123.8638,53.7684,98.6702,118.6294,117.5838,95.1602,114.0556,102.1056,74.5152,105.3626,155.274,117.3566,108.1172,NA
"213",5,13,"A",-70.9292,-109.157,-123.8454,-163.611,-230.5644,-141.2318,-201.83,-132.6028,-282.4108,-295.0384,-237.2092,-216.351,-526.803,-366.7072,-563.3392,-633.064,-638.3182,NA
"214",5,14,"A",23.395,26.292,26.8244,18.1976,58.206,56.6338,9.4264,52.2126,28.2064,51.3028,76.5908,38.1346,47.6278,45.9346,33.2694,19.0878,10.3456,NA
"215",5,15,"A",18.402,19.63,27.0292,29.9046,20.8854,13.9326,5.4094,13.817,3.7666,-1.7876,2.6018,1.7916,-0.2682,6.4074,7.5386,4.1108,2.9842,NA
"216",5,16,"A",154.311,124.876,106.5944,82.6146,83.271,93.1128,59.3394,78.867,101.315,86.238,68.8116,53.967,52.4066,47.5102,32.4932,60.8066,47.0942,NA
"217",5,17,"A",-1.88119999999998,-21.121,-96.3294,-68.6404,-81.821,-66.6134,-43.8366,-55.0648,-92.3742,-68.9138,-59.2494,-118.5866,-108.5604,-116.2024,-151.915,-171.2058,-210.7088,NA
"218",5,18,"A",-360.2534,-250.563,-446.4206,-601.326,-550.3684,-644.5202,-677.232,-963.8418,-1066.57,-1197.8266,-1308.8038,-1667.7248,-1967.4066,-1983.0484,-2415.046,-2760.4866,-2738.12,NA
"219",5,19,"A",92.4058,61.7718,31.1002,51.289,18.713,25.688,25.6706,31.6518,41.404,36.1988,46.0606,35.7376,9.50919999999999,31.0016,35.8018,34.4124,53.193,NA
"220",5,20,"A",14.6834,13.5554,7.4384,-1.9208,-3.0762,-3.9184,3.8638,5.0466,2.7062,1.399,-1.9666,-1.01,-0.2768,0.336,-2.3094,-0.6456,-1.5088,NA
"221",5,21,"A",36.1826,1.9868,14.2152,16.9028,20.7094,10.6236,21.2916,22.639,32.8564,37.738,26.2882,17.0684,18.8922,-6.46899999999999,-3.633,10.9502,6.59,NA
"222",5,22,"A",95.7624,69.8296,38.3874,14.1032,33.1142,67.109,91.0366,54.185,61.9148,67.0398,57.5064,44.0648,-15.3254,28.6784,12.4494,70.0356,72.4802,NA
"223",5,23,"A",101.9196,38.737,34.801,-1.88419999999996,60.7276000000001,57.8724,55.51,120.9178,64.2270000000001,64.2447999999999,80.6164000000001,17.6928,-39.3030000000001,-8.47980000000007,39.6536000000001,-123.0128,-17.6482000000001,NA
"224",5,24,"A",134.6334,122.3148,120.8232,109.2538,151.9276,126.877,105.115,105.3988,101.496,94.279,86.9532,53.6988,105.9846,92.865,56.6976,53.1472,84.1622,NA
"225",5,25,"A",14.4652,-2.407,7.2656,6.0566,23.573,10.22,7.68,0.230399999999999,6.6512,0.6386,4.1108,0.2404,4.7144,1.9454,-0.2408,0.418,1.301,NA
"226",5,1,"J",149.4244,66.009,28.6748,175.0084,-21.549,62.9446,99.0184,189.5762,100.204,98.5846,100.1904,25.4978,252.4352,20.0228,32.7757999999999,200.646,10.7370000000001,NA
"227",5,2,"J",191.8062,126.5046,104.9396,128.1248,100.0324,137.8138,123.907,58.9256,98.4018,79.641,7.74879999999999,60.4922,92.4686,61.3308,26.1392,5.63120000000001,47.5694,NA
"228",5,3,"J",103.126,74.0402,57.546,67.733,40.432,55.1594,29.1108,19.5384,41.1746,22.1748,46.1792,51.0584,-11.5026,12.7398,4.9422,24.031,-11.954,NA
"229",5,4,"J",74.2194,135.5518,123.1276,62.0976000000001,-43.0144,126.2268,24.8686,-1.71339999999998,23.7860000000001,171.9724,-24.0346,54.0544,118.5568,64.3536,79.6736000000001,43.2557999999999,243.5094,NA
"230",5,5,"J",382.0694,246.2768,245.9396,172.1284,209.2988,262.7952,271.3394,211.0448,157.1216,204.1298,60.9566,68.6541999999999,163.9928,100.6,173.258,146.7866,236.9316,NA
"231",5,6,"J",106.8866,42.1264,71.178,179.8486,80.606,93.382,106.992,62.0248,116.0222,124.1152,3.20940000000002,62.1216,100.3104,94.558,102.1846,12.079,71.989,NA
"232",5,7,"J",-11.4908,113.4308,22.4914,44.8658,91.2356,41.7744,21.0702,55.7882,48.8398,32.2674,25.8528,12.3556,10.9014,7.1944,4.3476,25.9186,19.3258,NA
"233",5,8,"J",60.266,72.3412,52.9534,120.2742,-7.42619999999999,19.3138,44.6748,132.7682,47.7646,32.1904,-5.67099999999999,-19.2932,-43.4088,25.8306,45.7518,75.7034,59.8746,NA
"234",5,9,"J",-21.8512,-14.6598,-150.249,80.589,-102.1238,-38.6688,-39.7074,-77.367,-24.299,-71.5204,-141.2006,-89.7736,-153.6348,-92.956,-59.3728,-99.7652,-46.808,NA
"235",5,10,"J",103.119,93.5482,37.574,134.0608,21.6944,31.8656,147.0306,119.0128,-24.9208,110.4732,99.268,27.3018,12.2828,44.2194,-7.83659999999998,67.126,103.8492,NA
"236",5,11,"J",131.2556,32.409,66.429,38.584,53.2924,99.2502,17.7662,79.713,46.235,57.8774,87.0586,56.8908,73.9706,81.2172,24.9172,42.3628,77.6628,NA
"237",5,12,"J",206.1842,-91.7692,120.6844,134.5486,-66.8866,115.3284,20.2950000000001,95.5308,-31.5555999999999,125.2816,-64.2629999999999,-91.9774,35.3902,164.7398,-34.4259999999999,19.1738,236.8688,NA
"238",5,13,"J",-412.1888,-456.2406,-581.81,-721.3958,-422.4078,-799.2558,-597.9964,-976.0134,-934.5542,-812.9346,-1090.3964,-1694.35,-1165.093,-1923.7988,-1993.32,-1802.4598,-1409.1488,NA
"239",5,14,"J",-37.0924,-32.8253999999999,-36.4304,67.4754,-99.7166,-87.4628,61.5506,-37.1898,51.4568,36.4182,-4.20339999999999,-49.8292,39.9476,-79.4748,-33.0638,-104.4508,-160.8688,NA
"240",5,15,"J",46.9638,62.9728,78.2368,49.8002,35.944,37.5344,29.2366,6.3034,10.3824,-1.67740000000001,15.5996,12.615,15.9284,8.0676,11.888,18.217,-4.7476,NA
"241",5,16,"J",213.4976,177.3388,122.8636,129.3708,175.2634,76.647,105.9952,168.6306,92.9158,121.6852,111.1292,33.3696,52.877,32.1136,100.8624,70.8386,14.4748,NA
"242",5,17,"J",-273.1328,-380.2968,-199.3032,-307.2178,-239.382,-257.8578,-285.1424,-398.0016,-378.8838,-381.7162,-664.5096,-490.894,-521.0322,-622.8972,-699.5526,-833.9264,-506.4558,NA
